"Activity" "Subject" "Mean"
"STANDING" 21 -0.644891523328342
"STANDING" 21 -0.644706826527968
"STANDING" 21 -0.644609083226685
"STANDING" 21 -0.643271995556684
"STANDING" 21 -0.643162954380392
"STANDING" 21 -0.642613914709982
"STANDING" 21 -0.640317809738146
"STANDING" 21 -0.640088239884868
"STANDING" 21 -0.639801720197683
"STANDING" 21 -0.638890025018538
"STANDING" 21 -0.638222601184849
"STANDING" 21 -0.638005627027701
"STANDING" 21 -0.637196054995223
"STANDING" 21 -0.63710322662656
"STANDING" 21 -0.634694682371355
"STANDING" 21 -0.633867626871479
"STANDING" 21 -0.633757074685241
"STANDING" 21 -0.633723617496257
"STANDING" 21 -0.633555440018182
"STANDING" 21 -0.632903300174991
"STANDING" 21 -0.632855456746524
"STANDING" 21 -0.632074302297504
"STANDING" 21 -0.629172327505169
"STANDING" 21 -0.627999839185829
"STANDING" 21 -0.627759404730668
"STANDING" 21 -0.627212267878592
"STANDING" 21 -0.626850478477219
"STANDING" 21 -0.623766901959109
"STANDING" 21 -0.622679413322086
"STANDING" 21 -0.619715453625847
"STANDING" 21 -0.608981823165829
"STANDING" 21 -0.602747507723351
"STANDING" 21 -0.594662699902852
"STANDING" 21 -0.594018618668057
"STANDING" 21 -0.587015156599465
"STANDING" 21 -0.585707176361497
"STANDING" 21 -0.560797640327774
"STANDING" 21 -0.530351857039037
"STANDING" 21 -0.527069590610873
"STANDING" 22 -0.662454857915134
"STANDING" 22 -0.659408382852638
"STANDING" 22 -0.659346572270588
"STANDING" 22 -0.659267986181836
"STANDING" 22 -0.659209154277718
"STANDING" 22 -0.658979407578788
"STANDING" 22 -0.65556396455738
"STANDING" 22 -0.65540276638057
"STANDING" 22 -0.653992152733102
"STANDING" 22 -0.653617990362389
"STANDING" 22 -0.653453934798752
"STANDING" 22 -0.652589591616809
"STANDING" 22 -0.652370267837433
"STANDING" 22 -0.652123626723583
"STANDING" 22 -0.652120911170767
"STANDING" 22 -0.652064983355437
"STANDING" 22 -0.650763075969162
"STANDING" 22 -0.650616252836185
"STANDING" 22 -0.650184088048485
"STANDING" 22 -0.650101967703565
"STANDING" 22 -0.649792541657219
"STANDING" 22 -0.649101425091622
"STANDING" 22 -0.648333129350766
"STANDING" 22 -0.648029233956506
"STANDING" 22 -0.6465025997259
"STANDING" 22 -0.64629506094385
"STANDING" 22 -0.645623007814438
"STANDING" 22 -0.645613046356506
"STANDING" 22 -0.64547212680303
"STANDING" 22 -0.643424717830481
"STANDING" 22 -0.642571329158467
"STANDING" 22 -0.642550156497148
"STANDING" 22 -0.641568848295633
"STANDING" 22 -0.641466033706417
"STANDING" 22 -0.641441442398931
"STANDING" 22 -0.640918095476114
"STANDING" 22 -0.638922823430303
"STANDING" 22 -0.638872735093815
"STANDING" 22 -0.637794044612175
"STANDING" 22 -0.637274294162603
"STANDING" 22 -0.6356550370959
"STANDING" 22 -0.63513006434795
"STANDING" 22 -0.632737333600713
"STANDING" 22 -0.632008757933868
"STANDING" 22 -0.63097994022656
"STANDING" 22 -0.630259740968627
"STANDING" 22 -0.630108318821034
"STANDING" 22 -0.627198862452763
"STANDING" 22 -0.626806927899822
"STANDING" 22 -0.623406781022282
"STANDING" 22 -0.621564985367201
"STANDING" 22 -0.62109626353369
"STANDING" 22 -0.618945350276827
"STANDING" 22 -0.608943046102317
"STANDING" 22 -0.604834285463209
"STANDING" 22 -0.60311956853369
"STANDING" 22 -0.601169126179679
"STANDING" 22 -0.596884338773226
"STANDING" 22 -0.594475790429946
"STANDING" 22 -0.593538676141996
"STANDING" 22 -0.588634770480392
"STANDING" 22 -0.577536951349911
"STANDING" 22 -0.567268408144207
"STANDING" 23 -0.655629664806114
"STANDING" 23 -0.653882206361319
"STANDING" 23 -0.653680057574688
"STANDING" 23 -0.653321682761551
"STANDING" 23 -0.653069356017291
"STANDING" 23 -0.65280510935205
"STANDING" 23 -0.652088020217469
"STANDING" 23 -0.651324602577665
"STANDING" 23 -0.650817125676132
"STANDING" 23 -0.65080222814902
"STANDING" 23 -0.650497939277134
"STANDING" 23 -0.649483823353066
"STANDING" 23 -0.649073732220499
"STANDING" 23 -0.648983379706417
"STANDING" 23 -0.648439663291266
"STANDING" 23 -0.648180499646881
"STANDING" 23 -0.64791482133369
"STANDING" 23 -0.64783963508877
"STANDING" 23 -0.647467936121034
"STANDING" 23 -0.645375743303733
"STANDING" 23 -0.645251822464991
"STANDING" 23 -0.645099952526025
"STANDING" 23 -0.644880228796934
"STANDING" 23 -0.644782032760963
"STANDING" 23 -0.64382820138877
"STANDING" 23 -0.643693510226506
"STANDING" 23 -0.643432721955971
"STANDING" 23 -0.643051330253316
"STANDING" 23 -0.642725319702852
"STANDING" 23 -0.642670982267558
"STANDING" 23 -0.642414703473797
"STANDING" 23 -0.642371388701783
"STANDING" 23 -0.641997565209447
"STANDING" 23 -0.641821784940285
"STANDING" 23 -0.640782787142977
"STANDING" 23 -0.639310461924242
"STANDING" 23 -0.638713275055437
"STANDING" 23 -0.637964691827451
"STANDING" 23 -0.637833600192496
"STANDING" 23 -0.636858302926809
"STANDING" 23 -0.636487053111052
"STANDING" 23 -0.63639811587148
"STANDING" 23 -0.635618659361497
"STANDING" 23 -0.63425351711729
"STANDING" 23 -0.634065149554075
"STANDING" 23 -0.633127550564171
"STANDING" 23 -0.632176604708556
"STANDING" 23 -0.632065902398806
"STANDING" 23 -0.629063761441444
"STANDING" 23 -0.628893338586809
"STANDING" 23 -0.628685979396078
"STANDING" 23 -0.628629662489109
"STANDING" 23 -0.627705226671658
"STANDING" 23 -0.627636509105704
"STANDING" 23 -0.62713466552959
"STANDING" 23 -0.626088806787166
"STANDING" 23 -0.622578024369697
"STANDING" 23 -0.621730591092353
"STANDING" 23 -0.619643532817469
"STANDING" 23 -0.619418820270766
"STANDING" 23 -0.61841764168877
"STANDING" 23 -0.618232104309091
"STANDING" 23 -0.615947301370909
"STANDING" 23 -0.615349272200767
"STANDING" 23 -0.61418497599287
"STANDING" 23 -0.609661656239394
"STANDING" 23 -0.60871594251016
"STANDING" 23 -0.585571222967023
"STANDING" 24 -0.655511007090945
"STANDING" 24 -0.652300179593048
"STANDING" 24 -0.65161381764385
"STANDING" 24 -0.651081687822638
"STANDING" 24 -0.65007262110205
"STANDING" 24 -0.649930478050517
"STANDING" 24 -0.648884416301248
"STANDING" 24 -0.648216286871836
"STANDING" 24 -0.647700020031016
"STANDING" 24 -0.647580399792513
"STANDING" 24 -0.646196927953832
"STANDING" 24 -0.646133106959537
"STANDING" 24 -0.64568675200713
"STANDING" 24 -0.645446188553529
"STANDING" 24 -0.645199355223797
"STANDING" 24 -0.644972626985383
"STANDING" 24 -0.644852078920873
"STANDING" 24 -0.644548560191444
"STANDING" 24 -0.644456530690339
"STANDING" 24 -0.64436909003779
"STANDING" 24 -0.644027829490856
"STANDING" 24 -0.643266300996702
"STANDING" 24 -0.643109128042246
"STANDING" 24 -0.641617529634617
"STANDING" 24 -0.6414837563959
"STANDING" 24 -0.641157376437291
"STANDING" 24 -0.641087731566132
"STANDING" 24 -0.640977806480232
"STANDING" 24 -0.640663109246346
"STANDING" 24 -0.640365738803226
"STANDING" 24 -0.639972631987736
"STANDING" 24 -0.639967207618485
"STANDING" 24 -0.63986744752246
"STANDING" 24 -0.639013171876649
"STANDING" 24 -0.638951357824863
"STANDING" 24 -0.638736966870767
"STANDING" 24 -0.638505682578966
"STANDING" 24 -0.637778966549198
"STANDING" 24 -0.637476255137433
"STANDING" 24 -0.636715383696581
"STANDING" 24 -0.635644159001248
"STANDING" 24 -0.635541554826025
"STANDING" 24 -0.635426491257715
"STANDING" 24 -0.633375979655337
"STANDING" 24 -0.63309486156451
"STANDING" 24 -0.632801202064902
"STANDING" 24 -0.631489856595294
"STANDING" 24 -0.631450178000357
"STANDING" 24 -0.631093319885667
"STANDING" 24 -0.631050172509982
"STANDING" 24 -0.6305662100082
"STANDING" 24 -0.629922054457754
"STANDING" 24 -0.62984909691836
"STANDING" 24 -0.626493676735116
"STANDING" 24 -0.625530079038077
"STANDING" 24 -0.624840830725847
"STANDING" 24 -0.624836174968663
"STANDING" 24 -0.624589761993512
"STANDING" 24 -0.62418828805508
"STANDING" 24 -0.624034034374866
"STANDING" 24 -0.620035756656506
"STANDING" 24 -0.616940395547683
"STANDING" 24 -0.615929489279323
"STANDING" 24 -0.614638523363458
"STANDING" 24 -0.609513571754902
"STANDING" 24 -0.588115897907308
"STANDING" 24 -0.585886723384492
"STANDING" 24 -0.580305606613726
"STANDING" 24 -0.572770217355758
"STANDING" 25 -0.660830147063815
"STANDING" 25 -0.660626144766578
"STANDING" 25 -0.66018601695123
"STANDING" 25 -0.659403912918538
"STANDING" 25 -0.659195185351337
"STANDING" 25 -0.658848921566667
"STANDING" 25 -0.658569741414438
"STANDING" 25 -0.657350963149465
"STANDING" 25 -0.657127883683066
"STANDING" 25 -0.656503571308378
"STANDING" 25 -0.655797697193725
"STANDING" 25 -0.655674218649447
"STANDING" 25 -0.65555237945016
"STANDING" 25 -0.655099753896649
"STANDING" 25 -0.655018017216221
"STANDING" 25 -0.65490590843369
"STANDING" 25 -0.654543507811943
"STANDING" 25 -0.654066031878966
"STANDING" 25 -0.654018153085027
"STANDING" 25 -0.653815615054367
"STANDING" 25 -0.653630397092692
"STANDING" 25 -0.653476607530125
"STANDING" 25 -0.653156234235829
"STANDING" 25 -0.65305630797344
"STANDING" 25 -0.6528677839559
"STANDING" 25 -0.652773154552585
"STANDING" 25 -0.652480401001054
"STANDING" 25 -0.651872995427808
"STANDING" 25 -0.65163064718877
"STANDING" 25 -0.651515388680749
"STANDING" 25 -0.651428875074153
"STANDING" 25 -0.651388071973672
"STANDING" 25 -0.651095938485918
"STANDING" 25 -0.650731159711943
"STANDING" 25 -0.650268670344287
"STANDING" 25 -0.650099720474688
"STANDING" 25 -0.650030648939804
"STANDING" 25 -0.649915562486274
"STANDING" 25 -0.649771696831907
"STANDING" 25 -0.649366737998931
"STANDING" 25 -0.64928204224082
"STANDING" 25 -0.649243370587433
"STANDING" 25 -0.648941193857487
"STANDING" 25 -0.648797006704635
"STANDING" 25 -0.648729753204991
"STANDING" 25 -0.648090421723333
"STANDING" 25 -0.647933263927255
"STANDING" 25 -0.6474199075682
"STANDING" 25 -0.647301402097326
"STANDING" 25 -0.647293056420499
"STANDING" 25 -0.647274104721444
"STANDING" 25 -0.647194387504135
"STANDING" 25 -0.647165952820189
"STANDING" 25 -0.645007655016043
"STANDING" 25 -0.644779641483422
"STANDING" 25 -0.64474740017344
"STANDING" 25 -0.643439914390374
"STANDING" 25 -0.643322148032995
"STANDING" 25 -0.643271498178717
"STANDING" 25 -0.642715992068449
"STANDING" 25 -0.642618987302674
"STANDING" 25 -0.641886008375579
"STANDING" 25 -0.640137048964706
"STANDING" 25 -0.638061254744545
"STANDING" 25 -0.635775755176292
"STANDING" 25 -0.63524820210574
"STANDING" 25 -0.634993551387291
"STANDING" 25 -0.629106218875936
"STANDING" 25 -0.627443022776114
"STANDING" 25 -0.61496219557246
"STANDING" 25 -0.611278033262032
"STANDING" 25 -0.594915020906239
"STANDING" 25 -0.580983459747237
"STANDING" 25 -0.524998712856025
"STANDING" 26 -0.661436494456845
"STANDING" 26 -0.661273646152941
"STANDING" 26 -0.659150126034581
"STANDING" 26 -0.658862111991444
"STANDING" 26 -0.657842370208057
"STANDING" 26 -0.656816755190196
"STANDING" 26 -0.656744063955972
"STANDING" 26 -0.65659484420107
"STANDING" 26 -0.655991796769519
"STANDING" 26 -0.655779047399822
"STANDING" 26 -0.655699569884492
"STANDING" 26 -0.655522789446702
"STANDING" 26 -0.65524974244795
"STANDING" 26 -0.655106628083601
"STANDING" 26 -0.655070633032442
"STANDING" 26 -0.654981872388841
"STANDING" 26 -0.654162308060838
"STANDING" 26 -0.653884810597861
"STANDING" 26 -0.653655984526025
"STANDING" 26 -0.653546631337772
"STANDING" 26 -0.653544956378253
"STANDING" 26 -0.652919327443315
"STANDING" 26 -0.652894308885562
"STANDING" 26 -0.652305706504973
"STANDING" 26 -0.651946051263636
"STANDING" 26 -0.651575609180392
"STANDING" 26 -0.651568056252228
"STANDING" 26 -0.65138497726344
"STANDING" 26 -0.651357767624599
"STANDING" 26 -0.65069401966025
"STANDING" 26 -0.650609454468628
"STANDING" 26 -0.650398157751515
"STANDING" 26 -0.650367471602496
"STANDING" 26 -0.650284816955401
"STANDING" 26 -0.650266989899911
"STANDING" 26 -0.649795090514209
"STANDING" 26 -0.649749320498039
"STANDING" 26 -0.649477368668984
"STANDING" 26 -0.649102918072217
"STANDING" 26 -0.648555973303191
"STANDING" 26 -0.648117042918592
"STANDING" 26 -0.647866115337611
"STANDING" 26 -0.647601275076471
"STANDING" 26 -0.647569610122569
"STANDING" 26 -0.647465783797148
"STANDING" 26 -0.64725922925139
"STANDING" 26 -0.645819779659358
"STANDING" 26 -0.645549693459715
"STANDING" 26 -0.64515861737451
"STANDING" 26 -0.645030234048663
"STANDING" 26 -0.644643032489483
"STANDING" 26 -0.644481084343494
"STANDING" 26 -0.643507490815918
"STANDING" 26 -0.642702812282175
"STANDING" 26 -0.641414343821034
"STANDING" 26 -0.639626750611586
"STANDING" 26 -0.637601849537077
"STANDING" 26 -0.636330288868806
"STANDING" 26 -0.634844189928699
"STANDING" 26 -0.634083472198396
"STANDING" 26 -0.63237876415246
"STANDING" 26 -0.632330085291818
"STANDING" 26 -0.630075984458645
"STANDING" 26 -0.628671589138503
"STANDING" 26 -0.628504291823315
"STANDING" 26 -0.627878761067023
"STANDING" 26 -0.623472510810945
"STANDING" 26 -0.623182568819073
"STANDING" 26 -0.621082210545989
"STANDING" 26 -0.613596299389305
"STANDING" 26 -0.607134565982353
"STANDING" 26 -0.601649200035811
"STANDING" 26 -0.588351210934367
"STANDING" 26 -0.585185190873619
"STANDING" 27 -0.66943282508877
"STANDING" 27 -0.665391105259715
"STANDING" 27 -0.662625979058289
"STANDING" 27 -0.6607956647082
"STANDING" 27 -0.660667271531016
"STANDING" 27 -0.659557307604902
"STANDING" 27 -0.659097295821569
"STANDING" 27 -0.658958692327273
"STANDING" 27 -0.658957706982496
"STANDING" 27 -0.657444531286257
"STANDING" 27 -0.657224677359298
"STANDING" 27 -0.657181047100339
"STANDING" 27 -0.656720028186453
"STANDING" 27 -0.656717711164706
"STANDING" 27 -0.656461613035472
"STANDING" 27 -0.655898916218431
"STANDING" 27 -0.65574107697344
"STANDING" 27 -0.654778451800481
"STANDING" 27 -0.654737477694296
"STANDING" 27 -0.654540397557754
"STANDING" 27 -0.653721991235651
"STANDING" 27 -0.65370568918984
"STANDING" 27 -0.653656205136542
"STANDING" 27 -0.653308465472371
"STANDING" 27 -0.653305276878966
"STANDING" 27 -0.653176714803244
"STANDING" 27 -0.652792450093048
"STANDING" 27 -0.652668365856328
"STANDING" 27 -0.652625377745633
"STANDING" 27 -0.652573147864528
"STANDING" 27 -0.6522639174918
"STANDING" 27 -0.652056278630357
"STANDING" 27 -0.651994798957932
"STANDING" 27 -0.651813294078788
"STANDING" 27 -0.651305032698217
"STANDING" 27 -0.651216420218004
"STANDING" 27 -0.650274193028699
"STANDING" 27 -0.649856286524777
"STANDING" 27 -0.649770219643458
"STANDING" 27 -0.649570094050802
"STANDING" 27 -0.649073498599643
"STANDING" 27 -0.648997005238859
"STANDING" 27 -0.648355759571123
"STANDING" 27 -0.648076376423886
"STANDING" 27 -0.64704301002139
"STANDING" 27 -0.646424534732406
"STANDING" 27 -0.645800374344973
"STANDING" 27 -0.645209148864706
"STANDING" 27 -0.645141727165722
"STANDING" 27 -0.644990747402175
"STANDING" 27 -0.643710186251159
"STANDING" 27 -0.642521569968806
"STANDING" 27 -0.641847700436007
"STANDING" 27 -0.641246168540408
"STANDING" 27 -0.641107746442068
"STANDING" 27 -0.640709476990948
"STANDING" 27 -0.640581228423226
"STANDING" 27 -0.640358310003922
"STANDING" 27 -0.640172176761854
"STANDING" 27 -0.638590628513547
"STANDING" 27 -0.63829140581975
"STANDING" 27 -0.638054610831907
"STANDING" 27 -0.637544857784848
"STANDING" 27 -0.635313559262032
"STANDING" 27 -0.634154311439269
"STANDING" 27 -0.632493602914583
"STANDING" 27 -0.631944862465722
"STANDING" 27 -0.629681221717647
"STANDING" 27 -0.629622020993405
"STANDING" 27 -0.628999940543137
"STANDING" 27 -0.626504892415134
"STANDING" 27 -0.626020226683957
"STANDING" 27 -0.624070177382905
"STANDING" 27 -0.623665154581996
"STANDING" 27 -0.618024640451319
"STANDING" 27 -0.60657186930303
"STANDING" 27 -0.605113940853832
"STANDING" 27 -0.603374594378966
"STANDING" 27 -0.600260947728253
"STANDING" 27 -0.584248764404278
"STANDING" 28 -0.662689444640089
"STANDING" 28 -0.656591590290374
"STANDING" 28 -0.655250027971355
"STANDING" 28 -0.653159136713904
"STANDING" 28 -0.652531881102674
"STANDING" 28 -0.650809080968627
"STANDING" 28 -0.650699776530267
"STANDING" 28 -0.650352022340624
"STANDING" 28 -0.650074396977308
"STANDING" 28 -0.649075801128877
"STANDING" 28 -0.649004497348984
"STANDING" 28 -0.648747519983761
"STANDING" 28 -0.648379292648841
"STANDING" 28 -0.648370963644742
"STANDING" 28 -0.647621962161747
"STANDING" 28 -0.647412707540642
"STANDING" 28 -0.646618616449911
"STANDING" 28 -0.646473307519786
"STANDING" 28 -0.646251677522406
"STANDING" 28 -0.644850267624866
"STANDING" 28 -0.644586717206417
"STANDING" 28 -0.643447825428164
"STANDING" 28 -0.642588531891266
"STANDING" 28 -0.642356039001961
"STANDING" 28 -0.641814189642959
"STANDING" 28 -0.641167958411996
"STANDING" 28 -0.639852999766906
"STANDING" 28 -0.639756092609982
"STANDING" 28 -0.638476054085348
"STANDING" 28 -0.638141054242995
"STANDING" 28 -0.637543421715865
"STANDING" 28 -0.637356520337415
"STANDING" 28 -0.637054047992692
"STANDING" 28 -0.636740091003476
"STANDING" 28 -0.636590922017112
"STANDING" 28 -0.636417012494617
"STANDING" 28 -0.635385676518182
"STANDING" 28 -0.6349618786041
"STANDING" 28 -0.634633829687166
"STANDING" 28 -0.634317301581105
"STANDING" 28 -0.634208078234581
"STANDING" 28 -0.632850806399287
"STANDING" 28 -0.632776307398752
"STANDING" 28 -0.632324939567522
"STANDING" 28 -0.631857664641176
"STANDING" 28 -0.631387370081105
"STANDING" 28 -0.631339625361319
"STANDING" 28 -0.630960348813191
"STANDING" 28 -0.630734340294118
"STANDING" 28 -0.630308580545989
"STANDING" 28 -0.629238802363815
"STANDING" 28 -0.626561778284492
"STANDING" 28 -0.62607078806066
"STANDING" 28 -0.625421096509804
"STANDING" 28 -0.624102679771836
"STANDING" 28 -0.62336318894262
"STANDING" 28 -0.622654230245455
"STANDING" 28 -0.621490194886453
"STANDING" 28 -0.619096076256524
"STANDING" 28 -0.613752419317469
"STANDING" 28 -0.613403697836542
"STANDING" 28 -0.608817995117112
"STANDING" 28 -0.608793685116043
"STANDING" 28 -0.607214524214349
"STANDING" 28 -0.606444232874278
"STANDING" 28 -0.605619727097504
"STANDING" 28 -0.605478720672032
"STANDING" 28 -0.605105243861319
"STANDING" 28 -0.60255334924631
"STANDING" 28 -0.602405847992692
"STANDING" 28 -0.600519779619412
"STANDING" 28 -0.59751599343779
"STANDING" 28 -0.592173132206988
"STANDING" 28 -0.590248329666595
"STANDING" 28 -0.580766663321925
"STANDING" 28 -0.577679924097986
"STANDING" 28 -0.567567800462745
"STANDING" 28 -0.554264821263102
"STANDING" 28 -0.547573501054011
"STANDING" 29 -0.664225605576827
"STANDING" 29 -0.662551952103636
"STANDING" 29 -0.661875912707968
"STANDING" 29 -0.661032591606382
"STANDING" 29 -0.660303600385811
"STANDING" 29 -0.659784219685383
"STANDING" 29 -0.659604176491979
"STANDING" 29 -0.659486052289929
"STANDING" 29 -0.659280976332733
"STANDING" 29 -0.659264528659537
"STANDING" 29 -0.65888440382246
"STANDING" 29 -0.658044179450267
"STANDING" 29 -0.657955774720143
"STANDING" 29 -0.657574320564029
"STANDING" 29 -0.657497925826435
"STANDING" 29 -0.657487559694831
"STANDING" 29 -0.65742115328928
"STANDING" 29 -0.656411456773119
"STANDING" 29 -0.656175760522371
"STANDING" 29 -0.656012103654599
"STANDING" 29 -0.655398592279144
"STANDING" 29 -0.65539522531836
"STANDING" 29 -0.655014968167558
"STANDING" 29 -0.654648869750446
"STANDING" 29 -0.653545054165383
"STANDING" 29 -0.653513815409251
"STANDING" 29 -0.653286133678431
"STANDING" 29 -0.653080871757362
"STANDING" 29 -0.652630142195544
"STANDING" 29 -0.652100351020446
"STANDING" 29 -0.651994603326025
"STANDING" 29 -0.651927974159127
"STANDING" 29 -0.651924504098574
"STANDING" 29 -0.651064790412478
"STANDING" 29 -0.650875371077148
"STANDING" 29 -0.650323263959661
"STANDING" 29 -0.649763658452763
"STANDING" 29 -0.649760492741711
"STANDING" 29 -0.649300078363993
"STANDING" 29 -0.64924954833369
"STANDING" 29 -0.649022905220446
"STANDING" 29 -0.648632696715169
"STANDING" 29 -0.648577547350749
"STANDING" 29 -0.648566191691622
"STANDING" 29 -0.648550980114082
"STANDING" 29 -0.648074824846168
"STANDING" 29 -0.646664342989929
"STANDING" 29 -0.646510963343369
"STANDING" 29 -0.645677545718681
"STANDING" 29 -0.644609349758111
"STANDING" 29 -0.644060144909893
"STANDING" 29 -0.644051065070945
"STANDING" 29 -0.643662033917647
"STANDING" 29 -0.643629511727986
"STANDING" 29 -0.643456691367487
"STANDING" 29 -0.643368372688913
"STANDING" 29 -0.643339228704278
"STANDING" 29 -0.641950174553708
"STANDING" 29 -0.639506781041979
"STANDING" 29 -0.637823959770588
"STANDING" 29 -0.636581626390909
"STANDING" 29 -0.636491944163886
"STANDING" 29 -0.626539527405758
"STANDING" 29 -0.625163338322995
"STANDING" 29 -0.615758815841283
"STANDING" 30 -0.663511803035294
"STANDING" 30 -0.663071874073832
"STANDING" 30 -0.658594241612264
"STANDING" 30 -0.658268954438378
"STANDING" 30 -0.656306282392282
"STANDING" 30 -0.655677949573084
"STANDING" 30 -0.65253346284287
"STANDING" 30 -0.652447751110695
"STANDING" 30 -0.652233887341533
"STANDING" 30 -0.65192050774795
"STANDING" 30 -0.651216665552602
"STANDING" 30 -0.651028508409875
"STANDING" 30 -0.650466210572709
"STANDING" 30 -0.650256285215615
"STANDING" 30 -0.650159189616756
"STANDING" 30 -0.649589887112834
"STANDING" 30 -0.649584197247594
"STANDING" 30 -0.649030707520303
"STANDING" 30 -0.648070393645686
"STANDING" 30 -0.647952868596863
"STANDING" 30 -0.647192740735455
"STANDING" 30 -0.646917809797433
"STANDING" 30 -0.646353723668039
"STANDING" 30 -0.645409829334581
"STANDING" 30 -0.644748602925045
"STANDING" 30 -0.641379762564052
"STANDING" 30 -0.640868697767487
"STANDING" 30 -0.640755636426203
"STANDING" 30 -0.640377766264722
"STANDING" 30 -0.637689580418538
"STANDING" 30 -0.637502432308307
"STANDING" 30 -0.635232398542335
"STANDING" 30 -0.632098351086809
"STANDING" 30 -0.63070705842493
"STANDING" 30 -0.629903117511408
"STANDING" 30 -0.626869177251872
"STANDING" 30 -0.623775903577362
"STANDING" 30 -0.620757840382914
"STANDING" 30 -0.620723806628342
"STANDING" 30 -0.619112389404029
"STANDING" 30 -0.617733624328948
"STANDING" 30 -0.61702849948025
"STANDING" 30 -0.616574112904456
"STANDING" 30 -0.616040983546881
"STANDING" 30 -0.614817570307665
"STANDING" 30 -0.614382049455811
"STANDING" 30 -0.614032078913191
"STANDING" 30 -0.613643448024064
"STANDING" 30 -0.613513333036364
"STANDING" 30 -0.611767232632086
"STANDING" 30 -0.611745188900588
"STANDING" 30 -0.610898137311052
"STANDING" 30 -0.609328422517629
"STANDING" 30 -0.609068606536346
"STANDING" 30 -0.595392901000178
"STANDING" 30 -0.593907258161319
"STANDING" 30 -0.57694351838016
"STANDING" 30 -0.543588070371836
"STANDING" 30 -0.536788458703066
"LAYING" 1 -0.657808604004278
"LAYING" 1 -0.657309994401426
"LAYING" 1 -0.656557488517825
"LAYING" 1 -0.654821388556328
"LAYING" 1 -0.653916573370945
"LAYING" 1 -0.65290230903672
"LAYING" 1 -0.650407582471176
"LAYING" 1 -0.649761720088289
"LAYING" 1 -0.649461478259893
"LAYING" 1 -0.649275767327451
"LAYING" 1 -0.648395693625187
"LAYING" 1 -0.648313763757754
"LAYING" 1 -0.647793512279804
"LAYING" 1 -0.647666652908556
"LAYING" 1 -0.646886874536007
"LAYING" 1 -0.646415384535419
"LAYING" 1 -0.646221573722282
"LAYING" 1 -0.645282174283244
"LAYING" 1 -0.643904192490321
"LAYING" 1 -0.643603751138253
"LAYING" 1 -0.64246215870713
"LAYING" 1 -0.641564182922638
"LAYING" 1 -0.640711357536364
"LAYING" 1 -0.637217588987219
"LAYING" 1 -0.634969924791622
"LAYING" 1 -0.634715269611943
"LAYING" 1 -0.633821019702317
"LAYING" 1 -0.633303775152923
"LAYING" 1 -0.630347922547237
"LAYING" 1 -0.628115168416399
"LAYING" 1 -0.627691338142424
"LAYING" 1 -0.61820096846221
"LAYING" 1 -0.617589792814759
"LAYING" 1 -0.616747210849554
"LAYING" 1 -0.613548256128627
"LAYING" 1 -0.612308613927504
"LAYING" 1 -0.609745205895615
"LAYING" 1 -0.608343518730838
"LAYING" 1 -0.607154223268984
"LAYING" 1 -0.603132382210214
"LAYING" 1 -0.583101213003922
"LAYING" 1 -0.55111433523672
"LAYING" 1 -0.536864262049002
"LAYING" 1 -0.532658563961622
"LAYING" 1 -0.511076301806774
"LAYING" 1 -0.489405698459358
"LAYING" 1 -0.488388291288592
"LAYING" 1 -0.434659234827825
"LAYING" 1 -0.380870733689127
"LAYING" 1 -0.379584599360071
"LAYING" 2 -0.655273429498039
"LAYING" 2 -0.654755289992567
"LAYING" 2 -0.654737581468449
"LAYING" 2 -0.654668055670624
"LAYING" 2 -0.654262141769697
"LAYING" 2 -0.653715462245633
"LAYING" 2 -0.653503371977326
"LAYING" 2 -0.652588191281034
"LAYING" 2 -0.652395509865062
"LAYING" 2 -0.652292875275829
"LAYING" 2 -0.652107823964884
"LAYING" 2 -0.650467939568877
"LAYING" 2 -0.650231338363815
"LAYING" 2 -0.649692916435027
"LAYING" 2 -0.649611166359893
"LAYING" 2 -0.64912533831426
"LAYING" 2 -0.648970729862745
"LAYING" 2 -0.648550513099234
"LAYING" 2 -0.647650461006417
"LAYING" 2 -0.645100826232086
"LAYING" 2 -0.644474294424242
"LAYING" 2 -0.644233012595365
"LAYING" 2 -0.642963360033333
"LAYING" 2 -0.642754422397326
"LAYING" 2 -0.642692051533922
"LAYING" 2 -0.642663863100178
"LAYING" 2 -0.642498043749733
"LAYING" 2 -0.642293676638324
"LAYING" 2 -0.641728918639394
"LAYING" 2 -0.641484142566667
"LAYING" 2 -0.641470623881283
"LAYING" 2 -0.641436858244349
"LAYING" 2 -0.639422263805526
"LAYING" 2 -0.638866695134225
"LAYING" 2 -0.638348250806239
"LAYING" 2 -0.637975810214617
"LAYING" 2 -0.637408458349198
"LAYING" 2 -0.637158009775401
"LAYING" 2 -0.635805538511765
"LAYING" 2 -0.634868426386631
"LAYING" 2 -0.630212871964349
"LAYING" 2 -0.625769817604456
"LAYING" 2 -0.620498907285205
"LAYING" 2 -0.614178756006774
"LAYING" 2 -0.613808150831729
"LAYING" 2 -0.59843477586934
"LAYING" 2 -0.596226802019857
"LAYING" 2 -0.579366451115569
"LAYING" 3 -0.665184878448663
"LAYING" 3 -0.663285616462923
"LAYING" 3 -0.66066111611082
"LAYING" 3 -0.660287546112816
"LAYING" 3 -0.659382518859537
"LAYING" 3 -0.659042708603904
"LAYING" 3 -0.657889206077005
"LAYING" 3 -0.656662025795775
